state,year,total,D,R,R_pv2p,D_pv2p,swing_r,swing_d,party,winner,candidate,pv,pv2p,incumbent,incumbent_party,prev_admin,margin_pct_nat,margin_pct_lag_nat,swing_nat,unemployment_nat_a,RDI_growth_a,inflation_a,stock_a,GDP_growth_a,term.x,unemployment_nat_t,RDI_growth_t,inflation_t,stock_t,GDP_growth_t,unemployment_loc_a,lfpr_loc_a,term.y,unemployment_loc_t,lfpr_loc_t,avg_support_10,avg_support_2,total_cost,R_pv2p_lag,D_pv2p_lag,pv2p_lag
West Virginia,1992,683677,331001,241974,42.23116191805925,57.76883808194074,-5.391944884320175,5.391944884320168,democrat,TRUE,"Clinton, Bill",42.88416955,53.62069583838034,FALSE,FALSE,FALSE,3.6206958383803425,3.832455289994016,-0.21175945161367338,7.491666666666667,0.009805129294970717,140.30833333333325,417.1158345,1.0782104055655632,10,6.304166666666666,0.005670335796065384,132.76875,364.41103997916673,0.550509567532052,11.316666666666666,55.016666666666666,10,9.766666666666667,54.3875,39.3867886857143,NA,NA,47.623106802379425,52.376893197620575,52.376893197620575
West Virginia,1992,683677,331001,241974,42.23116191805925,57.76883808194074,-5.391944884320175,5.391944884320168,republican,FALSE,"Bush, George H.W.",37.09272907,46.37930416161966,TRUE,TRUE,TRUE,-3.6206958383803425,3.6206958383803425,-7.241391676760685,7.491666666666667,0.009805129294970717,140.30833333333325,417.1158345,1.0782104055655632,10,6.304166666666666,0.005670335796065384,132.76875,364.41103997916673,0.550509567532052,11.316666666666666,55.016666666666666,10,9.766666666666667,54.3875,34.027041,NA,NA,47.623106802379425,52.376893197620575,47.623106802379425
West Virginia,1996,636459,327812,233946,41.645334823892135,58.35466517610786,-0.5858270941671151,0.5858270941671151,democrat,TRUE,"Clinton, Bill",49.06674998,54.804024027865864,TRUE,TRUE,FALSE,4.804024027865864,-3.6206958383803425,8.424719866246207,5.408333333333332,0.008014836598934642,156.85833333333352,674.8475037499998,1.0880419028309358,11,6.002083333333334,0.006873739183753996,150.48541666666682,533.9604180833333,0.8235945634696913,7.483333333333333,55.333333333333336,11,8.70625,54.84583333333333,NA,50.6967277222222,NA,42.23116191805925,57.76883808194074,57.76883808194074
West Virginia,1996,636459,327812,233946,41.645334823892135,58.35466517610786,-0.5858270941671151,0.5858270941671151,republican,FALSE,"Dole, Robert",40.46454056,45.195975972134136,FALSE,FALSE,FALSE,-4.804024027865864,4.804024027865864,-9.608048055731729,5.408333333333332,0.008014836598934642,156.85833333333352,674.8475037499998,1.0880419028309358,11,6.002083333333334,0.006873739183753996,150.48541666666682,533.9604180833333,0.8235945634696913,7.483333333333333,55.333333333333336,11,8.70625,54.84583333333333,NA,33.15281944444445,NA,42.23116191805925,57.76883808194074,42.23116191805925
West Virginia,2000,648124,295497,336475,53.24207401593741,46.75792598406259,11.596739192045277,-11.59673919204527,democrat,FALSE,"Gore, Al",48.14325143,50.25952344926664,FALSE,TRUE,TRUE,0.25952344926663784,-4.804024027865864,5.063547477132502,3.966666666666665,0.01134795814557037,172.1916666666665,1419.7283325833325,0.7373424245146608,12,4.406249999999999,0.011012640062477961,165.57708333333326,1178.507918062499,1.0553259458781363,5.483333333333333,56.56666666666667,12,6.35,55.90625,39.4289512173913,40.7968275,0,41.645334823892135,58.35466517610786,58.35466517610786
West Virginia,2000,648124,295497,336475,53.24207401593741,46.75792598406259,11.596739192045277,-11.59673919204527,republican,TRUE,"Bush, George W.",47.64605998,49.740476550733355,FALSE,FALSE,FALSE,-0.25952344926664495,0.25952344926663784,-0.5190468985332828,3.966666666666665,0.01134795814557037,172.1916666666665,1419.7283325833325,0.7373424245146608,12,4.406249999999999,0.011012640062477961,165.57708333333326,1178.507918062499,1.0553259458781363,5.483333333333333,56.56666666666667,12,6.35,55.90625,44.4758307826087,45.655686583333335,0,41.645334823892135,58.35466517610786,41.645334823892135
West Virginia,2004,755792,326541,423778,56.47971062974548,43.52028937025452,3.237636613808071,-3.237636613808071,democrat,FALSE,"Kerry, John",48.0664567,48.73068404108468,FALSE,FALSE,FALSE,-1.2693159589153211,-0.25952344926664495,-1.0097925096486762,5.541666666666665,0.00880294553693157,188.9083333333335,1133.964986166665,0.8107064589568925,13,5.514583333333332,0.007588175360730238,182.45416666666668,1069.0583228750002,0.6087863131990616,5.316666666666666,54.7,13,5.575,55.579166666666666,NA,44.4968868,12912812.27,53.24207401593741,46.75792598406259,46.75792598406259
West Virginia,2004,755792,326541,423778,56.47971062974548,43.52028937025452,3.237636613808071,-3.237636613808071,republican,TRUE,"Bush, George W.",50.5704856,51.26931595891532,TRUE,TRUE,FALSE,1.2693159589153211,-1.2693159589153211,2.5386319178306422,5.541666666666665,0.00880294553693157,188.9083333333335,1133.964986166665,0.8107064589568925,13,5.514583333333332,0.007588175360730238,182.45416666666668,1069.0583228750002,0.6087863131990616,5.316666666666666,54.7,13,5.575,55.579166666666666,NA,50.8242108,12586807.229999999,53.24207401593741,46.75792598406259,53.24207401593741
West Virginia,2008,713451,303857,397466,56.67374376713725,43.32625623286275,0.19403313739177008,-0.19403313739177008,democrat,TRUE,"Obama, Barack H.",52.76155846,53.77076727938485,FALSE,FALSE,FALSE,3.770767279384849,1.2693159589153211,2.5014513204695277,5.8,0.00219968299551063,215.25425000000024,1215.2216593333358,-0.6908698953173065,14,5.027083333333334,0.004541164975422367,204.8558541666668,1304.8491592500002,0.3036128671172489,4.366666666666666,56.125,14,4.74375,55.84375,NA,41.339072083333335,60569.89200000001,56.47971062974548,43.52028937025452,43.52028937025452
West Virginia,2008,713451,303857,397466,56.67374376713725,43.32625623286275,0.19403313739177008,-0.19403313739177008,republican,FALSE,"McCain, John",45.3615689,46.22923272061515,FALSE,TRUE,FALSE,-3.770767279384849,3.770767279384849,-7.541534558769698,5.8,0.00219968299551063,215.25425000000024,1215.2216593333358,-0.6908698953173065,14,5.027083333333334,0.004541164975422367,204.8558541666668,1304.8491592500002,0.3036128671172489,4.366666666666666,56.125,14,4.74375,55.84375,NA,51.91177583333333,29112.363,56.47971062974548,43.52028937025452,56.47971062974548
West Virginia,2012,670438,238269,417655,63.67429763204273,36.32570236795726,7.000553864905477,-7.000553864905484,democrat,TRUE,"Obama, Barack H.",50.87488268,51.915258039578795,TRUE,TRUE,TRUE,1.915258039578795,-3.770767279384849,5.686025318963644,8.075,0.0120888959971867,229.58608333333325,1386.5050048333326,0.36550393302059975,15,8.975,0.005845606769157154,221.78747916666663,1186.6149966041678,0.36311164967474124,7.491666666666666,54.31666666666666,15,7.970833333333333,54.89791666666667,37.4025016081081,NA,6171933.4399999995,56.67374376713725,43.32625623286275,43.32625623286275
West Virginia,2012,670438,238269,417655,63.67429763204273,36.32570236795726,7.000553864905477,-7.000553864905484,republican,FALSE,"Romney, Mitt",47.12112967,48.08474196042121,FALSE,FALSE,FALSE,-1.915258039578788,1.915258039578795,-3.830516079157583,8.075,0.0120888959971867,229.58608333333325,1386.5050048333326,0.36550393302059975,15,8.975,0.005845606769157154,221.78747916666663,1186.6149966041678,0.36311164967474124,7.491666666666666,54.31666666666666,15,7.970833333333333,54.89791666666667,54.2279433108108,NA,9559689.92,56.67374376713725,43.32625623286275,56.67374376713725
West Virginia,2016,713051,188794,489371,72.16105225129577,27.838947748704225,8.486754619253041,-8.486754619253038,democrat,FALSE,"Clinton, Hillary",47.05731122,51.16249043797541,FALSE,TRUE,TRUE,1.162490437975407,-1.915258039578788,3.077748477554195,4.875,0.004501783594864396,239.9891666666665,2105.8275145833327,0.513006542786284,16,5.916666666666665,0.004782031304307833,236.66441666666657,1938.6162515624994,0.6028874322873031,6.075,53.1,16,6.558333333333334,53.20625,29.34661055555555,28.784425625,0,63.67429763204273,36.32570236795726,36.32570236795726
West Virginia,2016,713051,188794,489371,72.16105225129577,27.838947748704225,8.486754619253041,-8.486754619253038,republican,TRUE,"Trump, Donald J.",44.91888231,48.83750956202459,FALSE,FALSE,FALSE,-1.162490437975407,1.162490437975407,-2.324980875950814,4.875,0.004501783594864396,239.9891666666665,2105.8275145833327,0.513006542786284,16,5.916666666666665,0.004782031304307833,236.66441666666657,1938.6162515624994,0.6028874322873031,6.075,53.1,16,6.558333333333334,53.20625,55.2357484722222,56.497899375,0,63.67429763204273,36.32570236795726,63.67429763204273
Wisconsin,1976,2101336,1040232,1004987,49.13835633250033,50.86164366749967,-23.022695918795442,23.022695918795446,democrat,TRUE,"Carter, Jimmy",49.85266664,51.13734917444963,FALSE,FALSE,FALSE,1.137349174449632,-11.78900883147498,12.926358005924612,7.7,0.007970084722630813,56.93333333333332,102.79083316666674,1.0640058056245374,6,6.66875,0.00469414917043684,51.125,94.4777085208333,0.5526784785296639,5.516666666666667,65.60833333333333,6,5.516666666666667,65.60833333333333,NA,NA,NA,54.98042902771944,45.01957097228057,45.01957097228057
Wisconsin,1976,2101336,1040232,1004987,49.13835633250033,50.86164366749967,-23.022695918795442,23.022695918795446,republican,FALSE,"Ford, Gerald",47.63511371,48.86265082555036,TRUE,TRUE,TRUE,-1.1373491744496391,1.137349174449632,-2.274698348899271,7.7,0.007970084722630813,56.93333333333332,102.79083316666674,1.0640058056245374,6,6.66875,0.00469414917043684,51.125,94.4777085208333,0.5526784785296639,5.516666666666667,65.60833333333333,6,5.516666666666667,65.60833333333333,NA,NA,NA,54.98042902771944,45.01957097228057,54.98042902771944
Wisconsin,1980,2273221,981584,1088845,52.59030857856028,47.40969142143971,3.451952246059953,-3.4519522460599603,democrat,FALSE,"Carter, Jimmy",41.01993031,44.84244123187356,TRUE,TRUE,FALSE,-5.157558768126442,-1.1373491744496391,-4.020209593676803,7.175,0.00491764655008681,82.38333333333333,119.57833291666651,2.876509205468336e-5,7,6.535416666666667,0.00665279504411072,70.20625,103.96166662500003,0.7965632427413756,7.233333333333333,67.83333333333333,7,5.477083333333334,67.2375,NA,NA,NA,49.13835633250033,50.86164366749967,50.86164366749967
Wisconsin,1980,2273221,981584,1088845,52.59030857856028,47.40969142143971,3.451952246059953,-3.4519522460599603,republican,TRUE,"Reagan, Ronald",50.45575474,55.157558768126435,FALSE,FALSE,FALSE,5.157558768126435,-5.157558768126442,10.315117536252878,7.175,0.00491764655008681,82.38333333333333,119.57833291666651,2.876509205468336e-5,7,6.535416666666667,0.00665279504411072,70.20625,103.96166662500003,0.7965632427413756,7.233333333333333,67.83333333333333,7,5.477083333333334,67.2375,NA,NA,NA,49.13835633250033,50.86164366749967,49.13835633250033
Wisconsin,1984,2211689,995740,1198584,54.62201570962173,45.377984290378265,2.031707131061445,-2.031707131061445,democrat,FALSE,"Mondale, Walter",40.41861657,40.876648809274144,FALSE,FALSE,TRUE,-9.123351190725856,5.157558768126435,-14.280909958852291,7.508333333333333,0.014487213283155678,103.93333333333325,160.31500000000025,1.366871854933382,8,8.608333333333334,0.009401425130037496,97.74583333333331,142.28937483333343,0.8145548001034859,7.4,67.3,8,9.041666666666666,67.93125,NA,35.54502425,NA,52.59030857856028,47.40969142143971,47.40969142143971
Wisconsin,1984,2211689,995740,1198584,54.62201570962173,45.377984290378265,2.031707131061445,-2.031707131061445,republican,TRUE,"Reagan, Ronald",58.46086046,59.12335119072585,TRUE,TRUE,FALSE,9.123351190725849,-9.123351190725856,18.246702381451705,7.508333333333333,0.014487213283155678,103.93333333333325,160.31500000000025,1.366871854933382,8,8.608333333333334,0.009401425130037496,97.74583333333331,142.28937483333343,0.8145548001034859,7.4,67.3,8,9.041666666666666,67.93125,NA,52.425148,NA,52.59030857856028,47.40969142143971,52.59030857856028
Wisconsin,1988,2191608,1126794,1047499,48.17653370543896,51.82346629456104,-6.4454820041827645,6.445482004182772,democrat,FALSE,"Dukakis, Michael",45.54877735,46.167544710005984,FALSE,FALSE,FALSE,-3.832455289994016,9.123351190725849,-12.955806480719865,5.491666666666668,0.011017512456693718,118.275,268.0508346666665,0.9372295473986025,9,6.464583333333334,0.008341112095608698,112.29583333333338,245.48250008333332,0.9472254132584095,4.408333333333333,70.03333333333333,9,6.10625,68.16875,NA,44.8500093,NA,54.62201570962173,45.377984290378265,45.377984290378265
Wisconsin,1988,2191608,1126794,1047499,48.17653370543896,51.82346629456104,-6.4454820041827645,6.445482004182772,republican,TRUE,"Bush, George H.W.",53.11095783,53.832455289994016,FALSE,TRUE,TRUE,3.832455289994016,-3.832455289994016,7.664910579988032,5.491666666666668,0.011017512456693718,118.275,268.0508346666665,0.9372295473986025,9,6.464583333333334,0.008341112095608698,112.29583333333338,245.48250008333332,0.9472254132584095,4.408333333333333,70.03333333333333,9,6.10625,68.16875,NA,46.6539444,NA,54.62201570962173,45.377984290378265,54.62201570962173
Wisconsin,1992,2531064,1041066,930855,47.20549149788455,52.79450850211545,-0.9710422075544116,0.9710422075544116,democrat,TRUE,"Clinton, Bill",42.88416955,53.62069583838034,FALSE,FALSE,FALSE,3.6206958383803425,3.832455289994016,-0.21175945161367338,7.491666666666667,0.009805129294970717,140.30833333333325,417.1158345,1.0782104055655632,10,6.304166666666666,0.005670335796065384,132.76875,364.41103997916673,0.550509567532052,5.116666666666666,71.325,10,4.827083333333333,70.7375,NA,NA,NA,48.17653370543896,51.82346629456104,51.82346629456104
Wisconsin,1992,2531064,1041066,930855,47.20549149788455,52.79450850211545,-0.9710422075544116,0.9710422075544116,republican,FALSE,"Bush, George H.W.",37.09272907,46.37930416161966,TRUE,TRUE,TRUE,-3.6206958383803425,3.6206958383803425,-7.241391676760685,7.491666666666667,0.009805129294970717,140.30833333333325,417.1158345,1.0782104055655632,10,6.304166666666666,0.005670335796065384,132.76875,364.41103997916673,0.550509567532052,5.116666666666666,71.325,10,4.827083333333333,70.7375,NA,NA,NA,48.17653370543896,51.82346629456104,48.17653370543896
Wisconsin,1996,2196169,1071971,845029,44.08080333854982,55.91919666145019,-3.124688159334731,3.124688159334738,democrat,TRUE,"Clinton, Bill",49.06674998,54.804024027865864,TRUE,TRUE,FALSE,4.804024027865864,-3.6206958383803425,8.424719866246207,5.408333333333332,0.008014836598934642,156.85833333333352,674.8475037499998,1.0880419028309358,11,6.002083333333334,0.006873739183753996,150.48541666666682,533.9604180833333,0.8235945634696913,3.625,74.16666666666667,11,4.166666666666667,73.33958333333334,NA,49.5433694444444,NA,47.20549149788455,52.79450850211545,52.79450850211545
Wisconsin,1996,2196169,1071971,845029,44.08080333854982,55.91919666145019,-3.124688159334731,3.124688159334738,republican,FALSE,"Dole, Robert",40.46454056,45.195975972134136,FALSE,FALSE,FALSE,-4.804024027865864,4.804024027865864,-9.608048055731729,5.408333333333332,0.008014836598934642,156.85833333333352,674.8475037499998,1.0880419028309358,11,6.002083333333334,0.006873739183753996,150.48541666666682,533.9604180833333,0.8235945634696913,3.625,74.16666666666667,11,4.166666666666667,73.33958333333334,NA,34.9298253333333,NA,47.20549149788455,52.79450850211545,47.20549149788455
Wisconsin,2000,2598607,1242987,1237279,49.884931696842195,50.115068303157805,5.804128358292374,-5.804128358292381,democrat,FALSE,"Gore, Al",48.14325143,50.25952344926664,FALSE,TRUE,TRUE,0.25952344926663784,-4.804024027865864,5.063547477132502,3.966666666666665,0.01134795814557037,172.1916666666665,1419.7283325833325,0.7373424245146608,12,4.406249999999999,0.011012640062477961,165.57708333333326,1178.507918062499,1.0553259458781363,3.541666666666667,72.775,12,3.3937500000000003,73.52083333333333,NA,43.7441296,5970577.444999999,44.08080333854982,55.91919666145019,55.91919666145019
Wisconsin,2000,2598607,1242987,1237279,49.884931696842195,50.115068303157805,5.804128358292374,-5.804128358292381,republican,TRUE,"Bush, George W.",47.64605998,49.740476550733355,FALSE,FALSE,FALSE,-0.25952344926664495,0.25952344926663784,-0.5190468985332828,3.966666666666665,0.01134795814557037,172.1916666666665,1419.7283325833325,0.7373424245146608,12,4.406249999999999,0.011012640062477961,165.57708333333326,1178.507918062499,1.0553259458781363,3.541666666666667,72.775,12,3.3937500000000003,73.52083333333333,NA,43.998019400000004,4752584.109999999,44.08080333854982,55.91919666145019,44.08080333854982
Wisconsin,2004,2997007,1489504,1478120,49.80819672573075,50.19180327426924,-0.07673497111144201,0.0767349711114349,democrat,FALSE,"Kerry, John",48.0664567,48.73068404108468,FALSE,FALSE,FALSE,-1.2693159589153211,-0.25952344926664495,-1.0097925096486762,5.541666666666665,0.00880294553693157,188.9083333333335,1133.964986166665,0.8107064589568925,13,5.514583333333332,0.007588175360730238,182.45416666666668,1069.0583228750002,0.6087863131990616,5.025,71.40833333333333,13,5.158333333333333,72.35416666666667,44.94843266666665,46.49220270833334,26341782.97,49.884931696842195,50.115068303157805,50.115068303157805
Wisconsin,2004,2997007,1489504,1478120,49.80819672573075,50.19180327426924,-0.07673497111144201,0.0767349711114349,republican,TRUE,"Bush, George W.",50.5704856,51.26931595891532,TRUE,TRUE,FALSE,1.2693159589153211,-1.2693159589153211,2.5386319178306422,5.541666666666665,0.00880294553693157,188.9083333333335,1133.964986166665,0.8107064589568925,13,5.514583333333332,0.007588175360730238,182.45416666666668,1069.0583228750002,0.6087863131990616,5.025,71.40833333333333,13,5.158333333333333,72.35416666666667,46.559510666666654,47.66193922222222,26992961.83,49.884931696842195,50.115068303157805,49.884931696842195
Wisconsin,2008,2983417,1677211,1262393,42.94432175218159,57.055678247818406,-6.863874973549166,6.863874973549166,democrat,TRUE,"Obama, Barack H.",52.76155846,53.77076727938485,FALSE,FALSE,FALSE,3.770767279384849,1.2693159589153211,2.5014513204695277,5.8,0.00219968299551063,215.25425000000024,1215.2216593333358,-0.6908698953173065,14,5.027083333333334,0.004541164975422367,204.8558541666668,1304.8491592500002,0.3036128671172489,4.925,70.45833333333334,14,4.81875,70.6375,NA,52.4848524285714,16568063.901,49.80819672573075,50.19180327426924,50.19180327426924
Wisconsin,2008,2983417,1677211,1262393,42.94432175218159,57.055678247818406,-6.863874973549166,6.863874973549166,republican,FALSE,"McCain, John",45.3615689,46.22923272061515,FALSE,TRUE,FALSE,-3.770767279384849,3.770767279384849,-7.541534558769698,5.8,0.00219968299551063,215.25425000000024,1215.2216593333358,-0.6908698953173065,14,5.027083333333334,0.004541164975422367,204.8558541666668,1304.8491592500002,0.3036128671172489,4.925,70.45833333333334,14,4.81875,70.6375,NA,40.5272191428571,11130016.041000001,49.80819672573075,50.19180327426924,49.80819672573075
Wisconsin,2012,3071434,1620985,1410966,46.53657001712759,53.46342998287241,3.592248264946001,-3.5922482649459937,democrat,TRUE,"Obama, Barack H.",50.87488268,51.915258039578795,TRUE,TRUE,TRUE,1.915258039578795,-3.770767279384849,5.686025318963644,8.075,0.0120888959971867,229.58608333333325,1386.5050048333326,0.36550393302059975,15,8.975,0.005845606769157154,221.78747916666663,1186.6149966041678,0.36311164967474124,7.033333333333333,68.61666666666666,15,8.002083333333333,69.33958333333334,NA,49.567988375,13923758.879999999,42.94432175218159,57.055678247818406,57.055678247818406
Wisconsin,2012,3071434,1620985,1410966,46.53657001712759,53.46342998287241,3.592248264946001,-3.5922482649459937,republican,FALSE,"Romney, Mitt",47.12112967,48.08474196042121,FALSE,FALSE,FALSE,-1.915258039578788,1.915258039578795,-3.830516079157583,8.075,0.0120888959971867,229.58608333333325,1386.5050048333326,0.36550393302059975,15,8.975,0.005845606769157154,221.78747916666663,1186.6149966041678,0.36311164967474124,7.033333333333333,68.61666666666666,15,8.002083333333333,69.33958333333334,NA,45.9642405,33556974.239999995,42.94432175218159,57.055678247818406,42.94432175218159
Wisconsin,2016,2976150,1382536,1405284,50.40798903802971,49.59201096197028,3.871419020902124,-3.871419020902131,democrat,FALSE,"Clinton, Hillary",47.05731122,51.16249043797541,FALSE,TRUE,TRUE,1.162490437975407,-1.915258039578788,3.077748477554195,4.875,0.004501783594864396,239.9891666666665,2105.8275145833327,0.513006542786284,16,5.916666666666665,0.004782031304307833,236.66441666666657,1938.6162515624994,0.6028874322873031,4.008333333333333,68.45,16,5.158333333333333,68.24583333333334,45.251246403508766,46.427216041666675,0,46.53657001712759,53.46342998287241,53.46342998287241
Wisconsin,2016,2976150,1382536,1405284,50.40798903802971,49.59201096197028,3.871419020902124,-3.871419020902131,republican,TRUE,"Trump, Donald J.",44.91888231,48.83750956202459,FALSE,FALSE,FALSE,-1.162490437975407,1.162490437975407,-2.324980875950814,4.875,0.004501783594864396,239.9891666666665,2105.8275145833327,0.513006542786284,16,5.916666666666665,0.004782031304307833,236.66441666666657,1938.6162515624994,0.6028874322873031,4.008333333333333,68.45,16,5.158333333333333,68.24583333333334,37.309483684210534,40.72872895833333,0,46.53657001712759,53.46342998287241,46.53657001712759
Wyoming,1976,156343,62239,92717,59.83440460517825,40.16559539482176,9.426415567148538,-9.426415567148524,democrat,TRUE,"Carter, Jimmy",49.85266664,51.13734917444963,FALSE,FALSE,FALSE,1.137349174449632,-11.78900883147498,12.926358005924612,7.7,0.007970084722630813,56.93333333333332,102.79083316666674,1.0640058056245374,6,6.66875,0.00469414917043684,51.125,94.4777085208333,0.5526784785296639,3.9666666666666663,65.35833333333333,6,3.9666666666666663,65.35833333333333,NA,NA,NA,69.37067572606372,30.62932427393628,30.62932427393628
Wyoming,1976,156343,62239,92717,59.83440460517825,40.16559539482176,9.426415567148538,-9.426415567148524,republican,FALSE,"Ford, Gerald",47.63511371,48.86265082555036,TRUE,TRUE,TRUE,-1.1373491744496391,1.137349174449632,-2.274698348899271,7.7,0.007970084722630813,56.93333333333332,102.79083316666674,1.0640058056245374,6,6.66875,0.00469414917043684,51.125,94.4777085208333,0.5526784785296639,3.9666666666666663,65.35833333333333,6,3.9666666666666663,65.35833333333333,NA,NA,NA,69.37067572606372,30.62932427393628,69.37067572606372
Wyoming,1980,176713,49427,110700,69.13262597812985,30.86737402187014,9.298221372951602,-9.298221372951616,democrat,FALSE,"Carter, Jimmy",41.01993031,44.84244123187356,TRUE,TRUE,FALSE,-5.157558768126442,-1.1373491744496391,-4.020209593676803,7.175,0.00491764655008681,82.38333333333333,119.57833291666651,2.876509205468336e-5,7,6.535416666666667,0.00665279504411072,70.20625,103.96166662500003,0.7965632427413756,3.8666666666666667,70.375,7,3.254166666666667,69.12916666666666,NA,NA,NA,59.83440460517825,40.16559539482176,40.16559539482176
Wyoming,1980,176713,49427,110700,69.13262597812985,30.86737402187014,9.298221372951602,-9.298221372951616,republican,TRUE,"Reagan, Ronald",50.45575474,55.157558768126435,FALSE,FALSE,FALSE,5.157558768126435,-5.157558768126442,10.315117536252878,7.175,0.00491764655008681,82.38333333333333,119.57833291666651,2.876509205468336e-5,7,6.535416666666667,0.00665279504411072,70.20625,103.96166662500003,0.7965632427413756,3.8666666666666667,70.375,7,3.254166666666667,69.12916666666666,NA,NA,NA,59.83440460517825,40.16559539482176,59.83440460517825
Wyoming,1984,188968,53370,133241,71.40039976207191,28.599600237928097,2.2677737839420615,-2.2677737839420438,democrat,FALSE,"Mondale, Walter",40.41861657,40.876648809274144,FALSE,FALSE,TRUE,-9.123351190725856,5.157558768126435,-14.280909958852291,7.508333333333333,0.014487213283155678,103.93333333333325,160.31500000000025,1.366871854933382,8,8.608333333333334,0.009401425130037496,97.74583333333331,142.28937483333343,0.8145548001034859,6.233333333333333,70.23333333333333,8,6.166666666666667,71.36041666666667,NA,NA,NA,69.13262597812985,30.86737402187014,30.86737402187014
Wyoming,1984,188968,53370,133241,71.40039976207191,28.599600237928097,2.2677737839420615,-2.2677737839420438,republican,TRUE,"Reagan, Ronald",58.46086046,59.12335119072585,TRUE,TRUE,FALSE,9.123351190725849,-9.123351190725856,18.246702381451705,7.508333333333333,0.014487213283155678,103.93333333333325,160.31500000000025,1.366871854933382,8,8.608333333333334,0.009401425130037496,97.74583333333331,142.28937483333343,0.8145548001034859,6.233333333333333,70.23333333333333,8,6.166666666666667,71.36041666666667,NA,NA,NA,69.13262597812985,30.86737402187014,69.13262597812985
Wyoming,1988,176551,67113,106867,61.42487642257731,38.575123577422694,-9.9755233394946,9.975523339494597,democrat,FALSE,"Dukakis, Michael",45.54877735,46.167544710005984,FALSE,FALSE,FALSE,-3.832455289994016,9.123351190725849,-12.955806480719865,5.491666666666668,0.011017512456693718,118.275,268.0508346666665,0.9372295473986025,9,6.464583333333334,0.008341112095608698,112.29583333333338,245.48250008333332,0.9472254132584095,6.433333333333334,68.85833333333333,9,7.552083333333333,69.49791666666667,NA,NA,NA,71.40039976207191,28.599600237928097,28.599600237928097
Wyoming,1988,176551,67113,106867,61.42487642257731,38.575123577422694,-9.9755233394946,9.975523339494597,republican,TRUE,"Bush, George H.W.",53.11095783,53.832455289994016,FALSE,TRUE,TRUE,3.832455289994016,-3.832455289994016,7.664910579988032,5.491666666666668,0.011017512456693718,118.275,268.0508346666665,0.9372295473986025,9,6.464583333333334,0.008341112095608698,112.29583333333338,245.48250008333332,0.9472254132584095,6.433333333333334,68.85833333333333,9,7.552083333333333,69.49791666666667,NA,NA,NA,71.40039976207191,28.599600237928097,71.40039976207191
Wyoming,1992,199884,68160,79347,53.79202342939657,46.20797657060343,-7.632852993180741,7.632852993180734,democrat,TRUE,"Clinton, Bill",42.88416955,53.62069583838034,FALSE,FALSE,FALSE,3.6206958383803425,3.832455289994016,-0.21175945161367338,7.491666666666667,0.009805129294970717,140.30833333333325,417.1158345,1.0782104055655632,10,6.304166666666666,0.005670335796065384,132.76875,364.41103997916673,0.550509567532052,5.575,70.30833333333334,10,5.564583333333333,70.42083333333333,NA,30.3929633636364,NA,61.42487642257731,38.575123577422694,38.575123577422694
Wyoming,1992,199884,68160,79347,53.79202342939657,46.20797657060343,-7.632852993180741,7.632852993180734,republican,FALSE,"Bush, George H.W.",37.09272907,46.37930416161966,TRUE,TRUE,TRUE,-3.6206958383803425,3.6206958383803425,-7.241391676760685,7.491666666666667,0.009805129294970717,140.30833333333325,417.1158345,1.0782104055655632,10,6.304166666666666,0.005670335796065384,132.76875,364.41103997916673,0.550509567532052,5.575,70.30833333333334,10,5.564583333333333,70.42083333333333,NA,34.4123806363636,NA,61.42487642257731,38.575123577422694,61.42487642257731
Wyoming,1996,211571,77934,105388,57.48791743489598,42.51208256510402,3.6958940054994045,-3.6958940054994045,democrat,TRUE,"Clinton, Bill",49.06674998,54.804024027865864,TRUE,TRUE,FALSE,4.804024027865864,-3.6206958383803425,8.424719866246207,5.408333333333332,0.008014836598934642,156.85833333333352,674.8475037499998,1.0880419028309358,11,6.002083333333334,0.006873739183753996,150.48541666666682,533.9604180833333,0.8235945634696913,4.941666666666666,70.47500000000001,11,5.0125,70.73125,NA,37.6018918181818,NA,53.79202342939657,46.20797657060343,46.20797657060343
Wyoming,1996,211571,77934,105388,57.48791743489598,42.51208256510402,3.6958940054994045,-3.6958940054994045,republican,FALSE,"Dole, Robert",40.46454056,45.195975972134136,FALSE,FALSE,FALSE,-4.804024027865864,4.804024027865864,-9.608048055731729,5.408333333333332,0.008014836598934642,156.85833333333352,674.8475037499998,1.0880419028309358,11,6.002083333333334,0.006873739183753996,150.48541666666682,533.9604180833333,0.8235945634696913,4.941666666666666,70.47500000000001,11,5.0125,70.73125,NA,44.8431190909091,NA,53.79202342939657,46.20797657060343,53.79202342939657
Wyoming,2000,213726,60481,147947,70.98230564031705,29.01769435968296,13.494388205421075,-13.494388205421064,democrat,FALSE,"Gore, Al",48.14325143,50.25952344926664,FALSE,TRUE,TRUE,0.25952344926663784,-4.804024027865864,5.063547477132502,3.966666666666665,0.01134795814557037,172.1916666666665,1419.7283325833325,0.7373424245146608,12,4.406249999999999,0.011012640062477961,165.57708333333326,1178.507918062499,1.0553259458781363,3.8833333333333333,71.56666666666666,12,4.489583333333333,70.5625,NA,NA,0,57.48791743489598,42.51208256510402,42.51208256510402
